Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
Syiietric Coordiaatioa: Aa Alteraative Theory of Phrase Structure,Symmetric Coordination: An Alternative Theory of Phrase Structure,0.1995096206665039,0.15391016006469727
Aa Approach to Iaaage Large Iaheritaace aetworks,A Novel Approach to Improving Resource Utilization for IaaS.,0.07073569297790527,0.05811190605163574
On the Problem of Mctking Tpecicl Errort by Tericl Tigncture Cnclytit,Runlength Limited Codes for Single Error-Detection and Single Error-Correction with Mixed Type Errors.,0.2665073871612549,0.20234179496765137
Eine dreiwertige Logik zur Vercrbeitung pcrtieller Informction,Eine dreiwertige Logik zur Verarbeitung partieller Information,0.21927928924560547,0.18501996994018555
Cn Inference Engine for Function Free Logic Progrcmt,An Inference Engine for Function Free Logic Programs,0.16137456893920898,0.13337969779968262
Aspekte der Geaerieruag voa Wegbeschreibuagea,Aspekte der Generierung von Wegbeschreibungen,0.14541077613830566,0.12233829498291016
Das Projekt EXCEPT: Expert-Systei for Coiputer-Aided Eaviroaieatal Plaaaiag Tasks,Das Projekt EXCEPT: Expert-System for Computer-Aided Environmental Planning Tasks,0.3244471549987793,0.2478647232055664
A Forial Operatioaal Seiaatics for PROLOG III: Usiag Dyaaiic Algebras,A Formal Operational Semantics for PROLOG III: Using Dynamic Algebras,0.2014908790588379,0.16413497924804688
Subsumsion f&uuml;r aina arwaisarsa assribusiva Sorsanbaschraibungsspracha,"Nutzerbed&uuml;rfnisse als Herausforderungen f&uuml;r die Entwicklung und den Betrieb eines interdisziplin&auml;ren, medi&auml;vistischen Open-Access-Fachrepositoriums. Teil II: Sechs Handlungsempfehlungen: Woran k&uuml;nftig arbeiten?",0.3493673801422119,0.263197660446167
Mcthemctitche Grundlcgen der formclen Linguittik - Ein Kompendium,Mathematische Grundlagen der formalen Linguistik - Ein Kompendium,0.320542573928833,0.2701444625854492
Die Struktur des Lexikoas f&uuil;r LILOG,Die Struktur des Lexikons f&uuml;r LILOG,0.11759471893310547,0.1040499210357666
Die Konzeption det EXCEPT-Tyttemt: Ein &Uuml;berblick,Die Konzeption des EXCEPT-Systems: Ein &Uuml;berblick,0.18065762519836426,0.14934206008911133
"Richtuagsaagabe oder Wegkoaaektor? R&auil;iliches ""Zur&uuil;ck"" uad seiae Seiaatik","Richtungsangabe oder Wegkonnektor? R&auml;mliches ""Zur&uuml;ck"" und seine Semantik",0.15483498573303223,0.1264026165008545
Vor&uuml;barlagungan zur dapiksionalan Rapr&auml;sansasion r&auml;umlichan Wissans,"M&uuml;ller, Lucien: Video&uuml;berwachung in &ouml;ffentlich zug&auml;nglichen R&auml;umen - insbesondere zur Verh&uuml;tung und Ahndung von Straftaten.",0.2628340721130371,0.18907976150512695
Fully Persisteat B<sup>+</sup>-trees,"RNS-to-Binary Converters for Two Four-Moduli Sets {2<sup>n</sup>-1, 2<sup>n</sup>, 2<sup>n</sup>+1, 2<sup>n+1</sup>-1} and {2<sup>n</sup>-1, 2<sup>n</sup>, 2<sup>n</sup>+1, 2<sup>n+1</sup>+1}.",0.2257983684539795,0.15204429626464844
Dar modala Infinisiv: Synsaksischa odar laxikalischa Baschraibung?,Der modale Infinitiv: Syntaktische oder lexikalische Beschreibung?,0.35799241065979004,0.26233649253845215
Dctcbcte Tncpthott.,In-depth electrical characterization of carrier transport in ambipolar Si-NW Schottky-barrier FETs.,0.03850960731506348,0.0322418212890625
"Ct Ecte with ""CT""",Low-Doppler CW Target Echo Enhancement Based on Target Echo Characteristics.,0.048911333084106445,0.04411005973815918
Dateabaakuaterst&uuil;tzuag f&uuil;r wisseasbasierte Systeie,Ad&auml;quatheit im FORMAD-Modell als eine Voraussetzung zur Datenbankunterst&uuml;tzung f&uuml;r wissensbasierte Systeme.,0.18123745918273926,0.14623713493347168
Die Ontologie und Cxiomctik der Wittentbctit von LEU/2 - Erfchrungen Probleme Cutblicke,"Die Ontologie und Axiomatik der Wissensbasis von LEU/2 - Erfahrungen, Probleme, Ausblicke",0.32757568359375,0.26553845405578613
Temporclet Tchlie&tzlig;en in einem nct&uuml;rlichtprcchlichen Tyttem,Temporales Schlie&szlig;en in einem nat&uuml;rlichsprachlichen System,0.27409982681274414,0.2126922607421875
Zur iatelligeatea Orgaaisatioa voa Wisseasbest&auil;adea ia k&uuil;astlichea Systeiea,Zur intelligenten Organisation von Wissensbest&auml;nden in k&uuml;nstlichen Systemen,0.35494184494018555,0.26076197624206543
The Temcntict of Ctterting cnd Retrccting Clcutet to Logic Progrcmt,G&eacute;n&eacute;Syst : G&eacute;n&eacute;ration d'un syst&egrave;me de transitions &eacute;tiquet&eacute;es &agrave; partir d'une sp&eacute;cification B &eacute;v&eacute;nementiel,0.1209876537322998,0.11403441429138184
Correctnett Proof for the WCM,Correctness Proof for the WAM,0.09378337860107422,0.07987713813781738
Word Order cnd Focut Projection,Word Order and Focus Projection,0.22144842147827148,0.18676543235778809
KL-ONE: Eine Einf&uuml;hrung,Optimale Verteilung von Mautgeb&uuml;hren zur Verkehrsf&uuml;hrung: Einf&uuml;hrung in die Modellierung und Analyse.,0.049246788024902344,0.0257108211517334
Improving sha Concurrancy of Insagrisy Chacks and Wrisa Oparasions,Improving the Concurrency of Integrity Checks and Write Operations,0.2491471767425537,0.21353912353515625
&Uuml;ber Vergleichtkonttruktionen,&Uuml;bersicht &uuml;ber Speicherverfahren f&uuml;r Speicher mit d&uuml;nnen magnetischen Schichten.,0.11843514442443848,0.09895467758178711
Ereignitte: Ihre Logik und Ontologie cut texttemcntitcher Ticht,Ereignisse: Ihre Logik und Ontologie aus textsemantischer Sicht,0.36070799827575684,0.29030299186706543
Der LILOG-DB Fcct Mcncger: Ein Dctenbcnkkern zur Tpeicherung vcricbel ttrukturierter komplexer Objekte,Der LILOG-DB Fact Manager: Ein Datenbankkern zur Speicherung variabel strukturierter komplexer Objekte,0.3721766471862793,0.28693604469299316
Wissansbasiarsa Syssama in dar Madizin: GMDS/GI Abssracss das 1. gamainsaman Workshops dar AG Axparsansyssama dar GMDS und dar FG Diagnossik und Klassifikasion im GI-Fachausschu&szlig; 1.5 29.-30. M&auml;rz 1990 Haidalbarg,"Wissensbasierte Systeme in der Medizin: GMDS/GI, Abstracts des 1. gemeinsamen Workshops der AG Expertensysteme der GMDS und der FG Diagnostik und Klassifikation im GI-Fachausschu&szlig; 1.5, 29.-30. M&auml;rz 1990, Heidelberg",0.9288969039916992,0.532792329788208
An Anvironmans for Axparimansasion wish Parsing Ssrasagias,Environmentally adaptive fish or no-fish classification for river video fish counters using high-performance desktop and embedded hardware.,0.2449941635131836,0.192704439163208
Logischas Clussaring von PROSOS-L Prozaduran,Logisches Clustering von PROTOS-L Prozeduren,0.1827230453491211,0.15389561653137207
Iultiword Lexeies: A Ioaoliagual aad Coatrastive Typology for aLP aad IT,Multiword Lexemes: A Monolingual and Contrastive Typology for NLP and MT,0.2584691047668457,0.2158045768737793
C Model Eliminction Cclculut for Generclized Clcutet,The special functions of fractional calculus as generalized fractional calculus operators of some basic functions.,0.20902061462402344,0.17908787727355957
Qucntitctive Cnclyten zu W&ouml;rterb&uuml;chern,Projekt Alt&auml;gyptische W&ouml;rterb&uuml;cher im Verbund: Digital unterst&uuml;tze Analyse der Entwicklung &auml;gyptischer W&ouml;rterb&uuml;cher.,0.09398031234741211,0.06371283531188965
Lexiccl Repretentction of Idiomt,Lexical Representation of Idioms,0.145233154296875,0.12855935096740723
The LILOG Kaowledge Represeatatioa Systei,"Knowledge structure, knowledge granulation and knowledge distance in a knowledge base.",0.1404576301574707,0.10253715515136719
Mangankonzapsa in Unifikasionsgrammasikan,Mengenkonzepte in Unifikationsgrammatiken,0.16809940338134766,0.1386878490447998
Sha Gamma-0 n-ary Ralasional Dasa Basa Insarfaca Spacificasions of Objacss and Oparasions.,The Gamma-0 n-ary Relational Data Base Interface Specifications of Objects and Operations.,0.4224247932434082,0.3063621520996094
On sha Sraasmans of Compounds in Machina Sranslasion. A Ssudy,On the Treatment of Compounds in Machine Translation. A Study,0.16713166236877441,0.13566374778747559
Posision und Bawagung: Zur Samansik lokalar Varban,Position und Bewegung: Zur Semantik lokaler Verben,0.2174367904663086,0.16804051399230957
Zur Tyttemctik morphologitcher Pcrcdigmen: Die deuttchen Verben in der Computermorphologie,Zur Systematik morphologischer Paradigmen: Die deutschen Verben in der Computermorphologie,0.4094815254211426,0.26920008659362793
C WCM Extention for Type-Conttrcint Logic Progrcmming: Tpecificction cnd Correctnett Proof,A WAM Extension for Type-Constraint Logic Programming: Specification and Correctness Proof,0.3465700149536133,0.2696871757507324
Doiaia Restrictioa aad Other Kiads of Refereace Set Operatioas ia Seateace aad Discourse Seiaatics.,Pr&eacute;diction s&eacute;quence-&agrave;-s&eacute;quence de s&eacute;ries temporelles multivari&eacute;es et d&eacute;s&eacute;quilibr&eacute;es avec des r&eacute;seaux de neurones convolutifs.,0.29595041275024414,0.23173093795776367
Uiweltbewertuag iit EXCEPT: Darstelluag aus &ouil;kologischer Sicht,Umweltbewertung mit EXCEPT: Darstellung aus &ouml;kologischer Sicht,0.2724010944366455,0.2315363883972168
Lernverfchren zur Vervolltt&cuml;ndigung von Hornklcutelmengen durch inverte Retolution,Lernverfahren zur Vervollst&auml;ndigung von Hornklauselmengen durch inverse Resolution,0.36255693435668945,0.29287195205688477
Ain Baispial zur wissansbasiarsan Produksionsplanung mis PROSOS-L.,Ein Beispiel zur wissensbasierten Produktionsplanung mit PROTOS-L.,0.2797839641571045,0.23353099822998047
"Zum Bagriff ""Argumansssruksur"" im Rahman ganarasivar worbildungsshaorasischar Ans&auml;sza","Zum Begriff ""Argumentstruktur"" im Rahmen generativer worbildungstheoretischer Ans&auml;tze",0.39952516555786133,0.3014345169067383
Ttcndcrdt f&uuml;r dct Progrcmmieren in Prolog f&uuml;r LILOG Vertion 2.0,Neue europ&auml;ische Regeln f&uuml;r digitale Plattformen: Vergleichender &Uuml;berblick zu den Vorschl&auml;gen der EU-Kommission f&uuml;r Gesetze &uuml;ber digitale M&auml;rkte und &uuml;ber digitale Dienste.,0.18761444091796875,0.14024925231933594
Sha Sarm Rasriaval Abssracs Machina,Fly Safe: Aerial Swarm Robotics using Force Field Particle Swarm Optimisation.,0.12735867500305176,0.11649537086486816
Synsaksischa Analysavorschl&auml;ga zur Bahandlung von lokalan Pr&auml;fixvarban in ainam Syssam f&uuml;r dia Ganariarung von Wagbaschraibungan,Syntaktische Analysevorschl&auml;ge zur Behandlung von lokalen Pr&auml;fixverben in einem System f&uuml;r die Generierung von Wegbeschreibungen,0.5485086441040039,0.32955098152160645
Faasura Conssrains Logics for Unificasion Grammars,Accepting Grammars and Systems via Context Condition Grammars.,0.2110118865966797,0.18442964553833008
Ain Sransaksionskonzaps f&uuml;r LILOG,Das Sozio-oekonomische Panel (SOEP): Multidisziplin&auml;res Haushaltspanel und Kohortenstudie f&uuml;r Deutschland - Eine Einf&uuml;hrung (f&uuml;r neue Datennutzer) mit einem Ausblick (f&uuml;r erfahrene Anwender).,0.06451296806335449,0.0423579216003418
Disjuactive Uaificatioa,Eliminating Disjunctions by Disjunction Elimination.,0.01481318473815918,0.012041568756103516
Ereigaisse uad Repr&auil;seatatioaea,Ereignisse und Repr&auml;sentationen,0.16901612281799316,0.14921236038208008
On the Role of Rectoning cbout Chcnge in the Projection of Pretuppotitiont,On the Role of Reasoning about Change in the Projection of Presuppositions,0.24249005317687988,0.2000446319580078
A Logical Operatioaal Seiaatics of Full Prolog Part II: Built-ia Predicates for Database Iaaipulatioas,A Logical Operational Semantics of Full Prolog Part II: Built-in Predicates for Database Manipulations,0.27762269973754883,0.23221492767333984
A Briaf Ovarlook of LILOG-DB,A Brief Overlook of LILOG-DB,0.09243488311767578,0.08215951919555664
Leistuagsaaalyse des Dateabaaksysteis LILOG-DB,Leistungsanalyse des Datenbanksystems LILOG-DB,0.08131003379821777,0.07624411582946777
RENDEZVOUT Vertion 1: Cn Experimentcl Englith Lcngucge Query Formulction Tyttem for Cctucl Utert of Relctioncl Dctc Bctet.,RENDEZVOUS Version 1: An Experimental English Language Query Formulation System for Casual Users of Relational Data Bases.,0.39106035232543945,0.3043031692504883
Modclt cnd the Tcope of Negction On the Trectment of Optionclity in HPTG Tome Propertiet of Negction in Germcn.,"Modals and the Scope of Negation, On the Treatment of Optionality in HPSG, Some Properties of Negation in German.",0.21952438354492188,0.1861286163330078
Tcblecu Cclculut for Order Torted Logic,Tableau Calculus for Order Sorted Logic,0.22203445434570312,0.19005107879638672
Parsiagstrategiea f&uuil;r Uaifikatioasgraiiatikea iit ID/LP-Regela,Parsingstrategien f&uuml;r Unifikationsgrammatiken mit ID/LP-Regeln,0.257495641708374,0.2148427963256836
Sort-Lattice Iaaageieat ia LILOG-DB,Sort-Lattice Management in LILOG-DB,0.07809782028198242,0.07071876525878906
Sorted Feature Teris aad Relatioaal Depeadeacies,Sorted Feature Terms and Relational Dependencies,0.23726677894592285,0.20136499404907227
Reasoaiag for Text Uaderstaadiag - Kaowledge Processiag ia the 1st LILOG-Prototype,Reasoning for Text Understanding - Knowledge Processing in the 1st LILOG-Prototype,0.3826277256011963,0.25762057304382324
Zur Synsax pr&auml;nominalar Alamansa in ainar kasagorialan Unifikasionsgrammasik das Dausschan,Zur Syntax pr&auml;nominaler Elemente in einer kategorialen Unifikationsgrammatik des Deutschen,0.3768041133880615,0.27650022506713867
Wissansbasisvarwalsung f&uuml;r LILOG,Ein wissensbasiertes Entscheidungsunterst&uuml;tzungssystem f&uuml;r die Kreditw&uuml;rdigkeitspr&uuml;fung von Unternehmensgr&uuml;ndungen.,0.13510727882385254,0.11163473129272461
How to Fit the Laibek Calculus iato the Choisky Hierarchy,How to Fit the Lambek Calculus into the Chomsky Hierarchy,0.2562737464904785,0.20912861824035645
Erweiteruag der Wisseasrepr&auil;seatatioassprache L-LILOG ui Koastrukte zur Spezifikatioa voa Koatrolliaforiatioa,Erweiterung der Wissensrepr&auml;sentationssprache L-LILOG um Konstrukte zur Spezifikation von Kontrollinformation,0.25887417793273926,0.20624852180480957
Ttrctegien zur Pronominclitierung,Klassifizierte Anforderungen zur Verbesserung von Reviews: Erste Erfahrungsberichte bei Anforderungsdokumenten von Mercedes Benz.,0.17159032821655273,0.1406254768371582
Iadex Path Leagth Evaluatioa for the Research Storage Systei of Systei R.,Index Path Length Evaluation for the Research Storage System of System R.,0.25682640075683594,0.20376920700073242
"""Der Film &ouml;ded dct Publikum"" - Zum Cufbcu einet mctchinenletbcren W&ouml;rterbucht f&uuml;r deuttche Verben","""Der Film &ouml;ded das Publikum"" - Zum Aufbau eines maschinenlesbaren W&ouml;rterbuchs f&uuml;r deutsche Verben",0.5331277847290039,0.3640270233154297
Oparasionan in arwaisarsan Sypunifikasionsformalisman,Operationen in erweiterten Typunifikationsformalismen,0.22937679290771484,0.18395519256591797
WabS - ain Syssam zur Ganariarung von Wagbaschraibungan,Qualit&auml;tssicherung von Wikis - Best Practice zur Evaluierung von MediaWiki im Bildungsbereich: Usability-Testing und Systementwicklung/-erweiterungen.,0.2441861629486084,0.2110753059387207
Ttctittitche Untertuchungen cn eintprcchigen Zeitungttexten,Statistische Untersuchungen an einsprachigen Zeitungstexten,0.30994653701782227,0.2428300380706787
Internctioncl Workthop on Terminologiccl Logict - Proceedingt,International Workshop on Terminological Logics - Proceedings,0.225433349609375,0.19144916534423828
LILOG - Liaguistische uad logische Iethodea f&uuil;r das iaschiaelle Verstehea des Deutschea - Projektbeschreibuag,LILOG - Linguistische und logische Methoden f&uuml;r das maschinelle Verstehen des Deutschen - Projektbeschreibung,0.5570275783538818,0.3444371223449707
Mcthemcticcl Logic cnd Crtificicl Intelligence,"Watershed of Artificial Intelligence: Human Intelligence, Machine Intelligence, and Biological Intelligence.",0.1909465789794922,0.1563718318939209
Synsaksischa Markmala dausscha Subssansiva,Jahresbericht 1971 des Fachnormenausschusses Informationsverarbeitung im Deutschen Normenausschu&szlig;.,0.23864078521728516,0.1973257064819336
