Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
A Forial Operatioaal Seiaatics for PROLOG III: Usiag Dyaaiic Algebras,A Formal Operational Semantics for PROLOG III: Using Dynamic Algebras,0.041660308837890625,0.02160167694091797
Subsumsion f&uuml;r aina arwaisarsa assribusiva Sorsanbaschraibungsspracha,Subsumtion f&uuml;r eine erweiterte attributive Sortenbeschreibungssprache,0.010875225067138672,0.004181861877441406
Mcthemctitche Grundlcgen der formclen Linguittik - Ein Kompendium,Mathematische Grundlagen der formalen Linguistik - Ein Kompendium,0.026629209518432617,0.01970076560974121
Die Struktur des Lexikoas f&uuil;r LILOG,Die Struktur des Lexikons f&uuml;r LILOG,0.010848045349121094,0.009157419204711914
Die Konzeption det EXCEPT-Tyttemt: Ein &Uuml;berblick,Die Konzeption des EXCEPT-Systems: Ein &Uuml;berblick,0.01424551010131836,0.010275602340698242
"Richtuagsaagabe oder Wegkoaaektor? R&auil;iliches ""Zur&uuil;ck"" uad seiae Seiaatik","Richtungsangabe oder Wegkonnektor? R&auml;mliches ""Zur&uuml;ck"" und seine Semantik",0.007934808731079102,0.006830692291259766
Vor&uuml;barlagungan zur dapiksionalan Rapr&auml;sansasion r&auml;umlichan Wissans,Vor&uuml;berlegungen zur depiktionalen Repr&auml;sentation r&auml;umlichen Wissens,0.01983809471130371,0.011339664459228516
Fully Persisteat B<sup>+</sup>-trees,"Iso-guanine quintet complexes coordinated by mono valent cations (Na<sup>+</sup>, K<sup>+</sup>, Rb<sup>+</sup>, and Cs<sup>+</sup>).",0.021947622299194336,0.00976109504699707
Dar modala Infinisiv: Synsaksischa odar laxikalischa Baschraibung?,Der modale Infinitiv: Syntaktische oder lexikalische Beschreibung?,0.015543937683105469,0.010281801223754883
Dctcbcte Tncpthott.,Quality Control Results for Linear Accelerator at Oncology Center in Nouakchott.,2.002716064453125e-05,1.6689300537109375e-05
"Ct Ecte with ""CT""","Predicting Product Return rate with ""Tweets"".",0.0004088878631591797,0.00017452239990234375
Dateabaakuaterst&uuil;tzuag f&uuil;r wisseasbasierte Systeie,Datenbankunterst&uuml;tzung f&uuml;r wissensbasierte Systeme,0.006075620651245117,0.00437474250793457
Die Ontologie und Cxiomctik der Wittentbctit von LEU/2 - Erfchrungen Probleme Cutblicke,"Die Ontologie und Axiomatik der Wissensbasis von LEU/2 - Erfahrungen, Probleme, Ausblicke",0.02465653419494629,0.015161991119384766
Temporclet Tchlie&tzlig;en in einem nct&uuml;rlichtprcchlichen Tyttem,Temporales Schlie&szlig;en in einem nat&uuml;rlichsprachlichen System,0.014980316162109375,0.009776592254638672
Zur iatelligeatea Orgaaisatioa voa Wisseasbest&auil;adea ia k&uuil;astlichea Systeiea,Zur intelligenten Organisation von Wissensbest&auml;nden in k&uuml;nstlichen Systemen,0.009176969528198242,0.007815837860107422
The Temcntict of Ctterting cnd Retrccting Clcutet to Logic Progrcmt,The Semantics of Asserting and Retracting Clauses to Logic Programs,0.024326801300048828,0.015441179275512695
Correctnett Proof for the WCM,Correctness Proof for the WAM,0.020582199096679688,0.010221719741821289
Word Order cnd Focut Projection,Word Order and Focus Projection,0.01450800895690918,0.011746406555175781
KL-ONE: Eine Einf&uuml;hrung,KL-ONE: Eine Einf&uuml;hrung,0.008250951766967773,0.004227399826049805
Improving sha Concurrancy of Insagrisy Chacks and Wrisa Oparasions,Improving the Concurrency of Integrity Checks and Write Operations,0.03198528289794922,0.02005600929260254
&Uuml;ber Vergleichtkonttruktionen,&Uuml;ber Vergleichskonstruktionen,0.0065419673919677734,0.00453948974609375
Ereignitte: Ihre Logik und Ontologie cut texttemcntitcher Ticht,Ereignisse: Ihre Logik und Ontologie aus textsemantischer Sicht,0.022017955780029297,0.015932559967041016
Der LILOG-DB Fcct Mcncger: Ein Dctenbcnkkern zur Tpeicherung vcricbel ttrukturierter komplexer Objekte,Der LILOG-DB Fact Manager: Ein Datenbankkern zur Speicherung variabel strukturierter komplexer Objekte,0.01700878143310547,0.011879205703735352
Wissansbasiarsa Syssama in dar Madizin: GMDS/GI Abssracss das 1. gamainsaman Workshops dar AG Axparsansyssama dar GMDS und dar FG Diagnossik und Klassifikasion im GI-Fachausschu&szlig; 1.5 29.-30. M&auml;rz 1990 Haidalbarg,"Wissensbasierte Systeme in der Medizin: GMDS/GI, Abstracts des 1. gemeinsamen Workshops der AG Expertensysteme der GMDS und der FG Diagnostik und Klassifikation im GI-Fachausschu&szlig; 1.5, 29.-30. M&auml;rz 1990, Heidelberg",0.04576563835144043,0.028438329696655273
An Anvironmans for Axparimansasion wish Parsing Ssrasagias,Beyond Chart Parsing: An Analytic Comparison of Dependency Chart Parsing Algorithms.,0.009969949722290039,0.005512237548828125
Logischas Clussaring von PROSOS-L Prozaduran,Logisches Clustering von PROTOS-L Prozeduren,0.011632204055786133,0.009005308151245117
Iultiword Lexeies: A Ioaoliagual aad Coatrastive Typology for aLP aad IT,Multiword Lexemes: A Monolingual and Contrastive Typology for NLP and MT,0.03654003143310547,0.027001380920410156
C Model Eliminction Cclculut for Generclized Clcutet,A Model Elimination Calculus for Generalized Clauses,0.0214693546295166,0.014343023300170898
Qucntitctive Cnclyten zu W&ouml;rterb&uuml;chern,Quantitative Analysen zu W&ouml;rterb&uuml;chern,0.009955167770385742,0.004899740219116211
Lexiccl Repretentction of Idiomt,Lexical Representation of Idioms,0.003755807876586914,0.0033500194549560547
The LILOG Kaowledge Represeatatioa Systei,The LILOG Knowledge Representation System,0.0132904052734375,0.010691404342651367
Mangankonzapsa in Unifikasionsgrammasikan,Mengenkonzepte in Unifikationsgrammatiken,0.017920494079589844,0.013133764266967773
Sha Gamma-0 n-ary Ralasional Dasa Basa Insarfaca Spacificasions of Objacss and Oparasions.,The Gamma-0 n-ary Relational Data Base Interface Specifications of Objects and Operations.,0.023084402084350586,0.01648116111755371
On sha Sraasmans of Compounds in Machina Sranslasion. A Ssudy,On the Treatment of Compounds in Machine Translation. A Study,0.035431861877441406,0.021250009536743164
Posision und Bawagung: Zur Samansik lokalar Varban,Position und Bewegung: Zur Semantik lokaler Verben,0.011081457138061523,0.0076410770416259766
Zur Tyttemctik morphologitcher Pcrcdigmen: Die deuttchen Verben in der Computermorphologie,Zur Systematik morphologischer Paradigmen: Die deutschen Verben in der Computermorphologie,0.04907846450805664,0.026757478713989258
C WCM Extention for Type-Conttrcint Logic Progrcmming: Tpecificction cnd Correctnett Proof,A WAM Extension for Type-Constraint Logic Programming: Specification and Correctness Proof,0.04322552680969238,0.024393081665039062
Doiaia Restrictioa aad Other Kiads of Refereace Set Operatioas ia Seateace aad Discourse Seiaatics.,Domain Restriction and Other Kinds of Reference Set Operations in Sentence and Discourse Semantics.,0.0659475326538086,0.04545092582702637
Uiweltbewertuag iit EXCEPT: Darstelluag aus &ouil;kologischer Sicht,Umweltbewertung mit EXCEPT: Darstellung aus &ouml;kologischer Sicht,0.008323431015014648,0.006032705307006836
Lernverfchren zur Vervolltt&cuml;ndigung von Hornklcutelmengen durch inverte Retolution,Lernverfahren zur Vervollst&auml;ndigung von Hornklauselmengen durch inverse Resolution,0.03440451622009277,0.020726919174194336
Ain Baispial zur wissansbasiarsan Produksionsplanung mis PROSOS-L.,Ein Beispiel zur wissensbasierten Produktionsplanung mit PROTOS-L.,0.006289243698120117,0.005335092544555664
"Zum Bagriff ""Argumansssruksur"" im Rahman ganarasivar worbildungsshaorasischar Ans&auml;sza","Zum Begriff ""Argumentstruktur"" im Rahmen generativer worbildungstheoretischer Ans&auml;tze",0.008330106735229492,0.005827426910400391
Ttcndcrdt f&uuml;r dct Progrcmmieren in Prolog f&uuml;r LILOG Vertion 2.0,"Standards f&uuml;r das Programmieren in Prolog f&uuml;r LILOG, Version 2.0",0.032239437103271484,0.013034343719482422
Sha Sarm Rasriaval Abssracs Machina,The Term Retrieval Abstract Machine,0.0015060901641845703,0.0012354850769042969
Synsaksischa Analysavorschl&auml;ga zur Bahandlung von lokalan Pr&auml;fixvarban in ainam Syssam f&uuml;r dia Ganariarung von Wagbaschraibungan,Syntaktische Analysevorschl&auml;ge zur Behandlung von lokalen Pr&auml;fixverben in einem System f&uuml;r die Generierung von Wegbeschreibungen,0.042824506759643555,0.02119612693786621
Faasura Conssrains Logics for Unificasion Grammars,Feature Constraint Logics for Unification Grammars,0.04682636260986328,0.027049779891967773
Ain Sransaksionskonzaps f&uuml;r LILOG,Ein Transaktionskonzept f&uuml;r LILOG,0.012439489364624023,0.005437374114990234
Disjuactive Uaificatioa,Disjunctive Unification,0.0011477470397949219,0.0008106231689453125
Ereigaisse uad Repr&auil;seatatioaea,Ereignisse und Repr&auml;sentationen,0.0019986629486083984,0.001638650894165039
On the Role of Rectoning cbout Chcnge in the Projection of Pretuppotitiont,On the Role of Reasoning about Change in the Projection of Presuppositions,0.042058706283569336,0.026692867279052734
A Logical Operatioaal Seiaatics of Full Prolog Part II: Built-ia Predicates for Database Iaaipulatioas,A Logical Operational Semantics of Full Prolog Part II: Built-in Predicates for Database Manipulations,0.07095146179199219,0.050852298736572266
A Briaf Ovarlook of LILOG-DB,A Brief Overlook of LILOG-DB,0.0033500194549560547,0.0025818347930908203
Leistuagsaaalyse des Dateabaaksysteis LILOG-DB,Leistungsanalyse des Datenbanksystems LILOG-DB,0.011517524719238281,0.008549928665161133
RENDEZVOUT Vertion 1: Cn Experimentcl Englith Lcngucge Query Formulction Tyttem for Cctucl Utert of Relctioncl Dctc Bctet.,RENDEZVOUS Version 1: An Experimental English Language Query Formulation System for Casual Users of Relational Data Bases.,0.039469003677368164,0.025301218032836914
Modclt cnd the Tcope of Negction On the Trectment of Optionclity in HPTG Tome Propertiet of Negction in Germcn.,"Modals and the Scope of Negation, On the Treatment of Optionality in HPSG, Some Properties of Negation in German.",0.06028556823730469,0.035513877868652344
Tcblecu Cclculut for Order Torted Logic,Tableau Calculus for Order Sorted Logic,0.017860889434814453,0.012496471405029297
Parsiagstrategiea f&uuil;r Uaifikatioasgraiiatikea iit ID/LP-Regela,Parsingstrategien f&uuml;r Unifikationsgrammatiken mit ID/LP-Regeln,0.008993864059448242,0.00764918327331543
Sort-Lattice Iaaageieat ia LILOG-DB,Sort-Lattice Management in LILOG-DB,0.008975028991699219,0.0041544437408447266
Sorted Feature Teris aad Relatioaal Depeadeacies,Sorted Feature Terms and Relational Dependencies,0.01638174057006836,0.011576414108276367
Reasoaiag for Text Uaderstaadiag - Kaowledge Processiag ia the 1st LILOG-Prototype,Reasoning for Text Understanding - Knowledge Processing in the 1st LILOG-Prototype,0.028887271881103516,0.01743459701538086
Zur Synsax pr&auml;nominalar Alamansa in ainar kasagorialan Unifikasionsgrammasik das Dausschan,Zur Syntax pr&auml;nominaler Elemente in einer kategorialen Unifikationsgrammatik des Deutschen,0.03234601020812988,0.023815393447875977
Wissansbasisvarwalsung f&uuml;r LILOG,Wissensbasisverwaltung f&uuml;r LILOG,0.011022806167602539,0.0044040679931640625
How to Fit the Laibek Calculus iato the Choisky Hierarchy,How to Fit the Lambek Calculus into the Chomsky Hierarchy,0.03984236717224121,0.023731231689453125
Erweiteruag der Wisseasrepr&auil;seatatioassprache L-LILOG ui Koastrukte zur Spezifikatioa voa Koatrolliaforiatioa,Erweiterung der Wissensrepr&auml;sentationssprache L-LILOG um Konstrukte zur Spezifikation von Kontrollinformation,0.02262401580810547,0.0176084041595459
Ttrctegien zur Pronominclitierung,Strategien zur Pronominalisierung,0.02033209800720215,0.015777111053466797
Iadex Path Leagth Evaluatioa for the Research Storage Systei of Systei R.,Index Path Length Evaluation for the Research Storage System of System R.,0.04807019233703613,0.03063058853149414
"""Der Film &ouml;ded dct Publikum"" - Zum Cufbcu einet mctchinenletbcren W&ouml;rterbucht f&uuml;r deuttche Verben","""Der Film &ouml;ded das Publikum"" - Zum Aufbau eines maschinenlesbaren W&ouml;rterbuchs f&uuml;r deutsche Verben",0.03305315971374512,0.012926578521728516
Oparasionan in arwaisarsan Sypunifikasionsformalisman,Operationen in erweiterten Typunifikationsformalismen,0.011807680130004883,0.009434938430786133
WabS - ain Syssam zur Ganariarung von Wagbaschraibungan,WebS - ein System zur Generierung von Wegbeschreibungen,0.009000778198242188,0.00624394416809082
Ttctittitche Untertuchungen cn eintprcchigen Zeitungttexten,Statistische Untersuchungen an einsprachigen Zeitungstexten,0.010982751846313477,0.00879359245300293
Internctioncl Workthop on Terminologiccl Logict - Proceedingt,International Workshop on Terminological Logics - Proceedings,0.023500680923461914,0.015336275100708008
LILOG - Liaguistische uad logische Iethodea f&uuil;r das iaschiaelle Verstehea des Deutschea - Projektbeschreibuag,LILOG - Linguistische und logische Methoden f&uuml;r das maschinelle Verstehen des Deutschen - Projektbeschreibung,0.029683828353881836,0.020074844360351562
Mcthemcticcl Logic cnd Crtificicl Intelligence,Intelligence Quotient and Intelligence Grade of Artificial Intelligence.,0.006685972213745117,0.005728721618652344
Synsaksischa Markmala dausscha Subssansiva,Jischa M.: Ingenieurwissenschaften (Engineering Sciences).,0.004530906677246094,0.003710508346557617
Die Behcndlung von mehrdeutigen Verben in der Mctchinellen &Uuml;bertetzung,Die Behandlung von mehrdeutigen Verben in der Maschinellen &Uuml;bersetzung,0.02304530143737793,0.01495361328125
Unsarsuchung zur varsailsan Produksionsplanung mis Mashodan dar logischan Programmiarung,Untersuchung zur verteilten Produktionsplanung mit Methoden der logischen Programmierung,0.013965129852294922,0.009321928024291992
Ttepwite Toftwcre Development with Clgebrcic Tpecificctiont,Stepwise Software Development with Algebraic Specifications,0.02332472801208496,0.015326976776123047
Sypas Modulas and Dasabasas in sha Logic Programming Languaga PROSOS-L,"Types, Modules and Databases in the Logic Programming Language PROTOS-L",0.029795169830322266,0.019806385040283203
The Kaowledge Represeatatioa Laaguage L<sub>LILOG</sub>,Verarbeitung von L<sub>LILOG</sub> - Theorie und Praxis oder Was kann man noch besser machen bei der Verarbeitung von L<sub>LILOG</sub>?,0.022850990295410156,0.012603044509887695
Aina Prolog-Shaoria f&uuml;r zaislicha Baziahungan zwischan Araignissan,Eine Prolog-Theorie f&uuml;r zeitliche Beziehungen zwischen Ereignissen,0.017609834671020508,0.008600711822509766
The Stuttgart Type Uaificatioa Forialisi - User Iaaual,The Stuttgart Type Unification Formalism - User Manual,0.021979570388793945,0.017424345016479492
Lokale Verbea uad Pr&auil;positioaea: Seiaatische uad koazeptuelle Verarbeituag ia LEU II,Lokale Verben und Pr&auml;positionen: Semantische und konzeptuelle Verarbeitung in LEU II,0.008213043212890625,0.004942417144775391
ILFA Iaterface Coacept,ILFA Interface Concept,0.0060842037200927734,0.004832744598388672
Sransacsions and Consissancy in Dissribusad Dasabasa Syssams.,Transactions and Consistency in Distributed Database Systems.,0.029705524444580078,0.018113136291503906
Knowledge Repretentction in LILOG,Knowledge Representation in LILOG,0.01338338851928711,0.010720968246459961
A Logical Oparasional Samansics of Full Prolog Pars III: Buils-in Pradicasas for Filas Sarms Arishmasic and Inpus-Ouspus,"A Logical Operational Semantics of Full Prolog Part III: Built-in Predicates for Files, Terms, Arithmetic and Input-Output",0.05869603157043457,0.0443720817565918
Uting Knowledge-Bcted Methodt to Cdminittrcte cn Cccett Control Tyttem,Using Knowledge-Based Methods to Administrate an Access Control System,0.034197330474853516,0.02533411979675293
Zur Verarbeituag voa Lokalisieruagsausdr&uuil;ckea ia eiaei hybridea Systei,Zur Verarbeitung von Lokalisierungsausdr&uuml;cken in einem hybriden System,0.015273332595825195,0.006918191909790039
Iategratioa voa Coastraiats ia die L<sub>LILOG</sub> Sorteabeschreibuagssprache,Integration von Constraints in die L<sub>LILOG</sub> Sortenbeschreibungssprache,0.01428842544555664,0.0058705806732177734
Mentcle Bilder und Wegbedeutungen,Mentale Bilder und Wegbedeutungen,0.009030342102050781,0.007406473159790039
Pluralbahandlung in nas&uuml;rlichsprachlichan Wissansvarabaisungssyssaman,Pluralbehandlung in nat&uuml;rlichsprachlichen Wissensverabeitungssystemen,0.013865232467651367,0.008921623229980469
Cn Order-Torted Logic for Knowledge Repretentction Tyttemt,An Order-Sorted Logic for Knowledge Representation Systems,0.032231807708740234,0.022182464599609375
Iacreieatal Vocabulary Exteasioas ia Text Uaderstaadiag Systeis,Incremental Vocabulary Extensions in Text Understanding Systems,0.018706083297729492,0.012968778610229492
