Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
EFTC: C Dctcbcte Retrievcl Clgebrc for Fecture Termt,EFTA: A Database Retrieval Algebra for Feature Terms,0.31618547439575195,0.2576329708099365
Knowledge in Operction,"Knowledge structure, knowledge granulation and knowledge distance in a knowledge base.",0.24717044830322266,0.16321468353271484
Aa Overview oa Plaaaiag Applicatioas ia PROTOS-L,An Overview on Planning Applications in PROTOS-L,0.30022239685058594,0.21686577796936035
&Uuil;ber Aas&auil;tze zur Darstelluag voa Koazeptea uad Prototypea,&Uuml;ber Ans&auml;tze zur Darstellung von Konzepten und Prototypen,0.5122084617614746,0.36686062812805176
Attributive Coacept Descriptioas with Uaioas aad Coipleieats,Attributive Concept Descriptions with Unions and Complements,0.4391000270843506,0.263671875
Ein prcktitcher Clgorithmut f&uuml;r die E-Unifikction,Die Vereinten Nationen als Arbeitsgebiet f&uuml;r wissenschaftliche Bibliotheken in Deutschland Pl&auml;doyer f&uuml;r den Aufbau einer zentralen Dokumentations- und Bibliographiestelle f&uuml;r die UN-Forschung.,0.42774534225463867,0.32614755630493164
Siiulatioa Sprachlichea Versteheas: Geaerelle Probleie bei der seiaatischea Iaterpretatioa der aat&uuil;rlichea Sprache,Simulation Sprachlichen Verstehens: Generelle Probleme bei der semantischen Interpretation der nat&uuml;rlichen Sprache,0.8423056602478027,0.5155260562896729
The Iastitute for Kaowledge Based Systeis ia the IBI Geriaay Scieatific Ceater,The Institute for Knowledge Based Systems in the IBM Germany Scientific Center,0.6054248809814453,0.3731226921081543
Konzapsion und Implamansiarung von Glaichhais f&uuml;r ainan sablaau-basiarsan Shaoram-Bawaisar,Kompetenzen f&uuml;r den umgang mit moden und trends: vorschl&auml;ge f&uuml;r die universit&auml;re ausbildung zuk&uuml;nftiger IT-beraterinnen und -berater.,0.8317408561706543,0.5582144260406494
PROSOS-L: Sowards a Knowladga Basa Programming Languaga,PROTOS-L: Towards a Knowledge Base Programming Language,0.6059536933898926,0.3218991756439209
Syataktische Iaforiatioaseiaheitea zu deutschea Adjektivea,Syntaktische Informationseinheiten zu deutschen Adjektiven,0.2419581413269043,0.19556427001953125
On the Interpretction of Equclity Tortt cnd Logic Progrcmming,"On the Interpretation of Equality, Sorts, and Logic Programming",0.5079193115234375,0.47519636154174805
DInG - ein Dom&cuml;nen-orientierter Inkrementeller und Integrierter Generctor f&uuml;r koh&cuml;rente Texte,DInG - ein Dom&auml;nen-orientierter Inkrementeller und Integrierter Generator f&uuml;r koh&auml;rente Texte,1.1163277626037598,0.6345796585083008
Prozedurale Seiaatik. Repr&auil;seatatioa der Sprechergegeawart.,Prozedurale Semantik. Repr&auml;sentation der Sprechergegenwart.,0.4299306869506836,0.3170590400695801
Elsa&szlig;-Waaderuag f&uuil;r Liaguistea: Exeiplarische Aaalyse uad Repr&auil;seatatioa eiaes Satzes aus eiaer Reisebeschreibuag,Elsa&szlig;-Wanderung f&uuml;r Linguisten: Exemplarische Analyse und Repr&auml;sentation eines Satzes aus einer Reisebeschreibung,0.9825277328491211,0.6371591091156006
"""Dicsionary Dialog"" - Answurf das Funksionsumfangs f&uuml;r aina Banuszarschnissssalla ainas insagriarsan maschinallan/maschinanunsarss&uuml;szsan &Uuml;barsaszungssyssams und prososypischa Arssallung dar Bildschirmfolga f&uuml;r dia Funksion ""Samansischa Ralasion""","""Dictionary Dialog"" - Entwurf des Funktionsumfangs f&uuml;r eine Benutzerschnittstelle eines integrierten maschinellen/maschinenunterst&uuml;tzten &Uuml;bersetzungssystems und prototypische Erstellung der Bildschirmfolge f&uuml;r die Funktion ""Semantische Relation""",2.362870216369629,0.9306387901306152
Zur Bahandlung komplaxar Objaksa in LILOG,Zur Behandlung komplexer Objekte in LILOG,0.13412213325500488,0.11479949951171875
Compusasional aspacss of shraa-valuad logic,H&aacute;jek basic fuzzy logic and Lukasiewicz infinite-valued logic.,0.45550966262817383,0.3167731761932373
Seiaatics of Logic Prograis with Equatioaal Abstract Data Type Specificatioas,Semantics of Logic Programs with Equational Abstract Data Type Specifications,0.7452154159545898,0.47007179260253906
Procassing Spasial Knowladga in LILOG,"Three Knowledge Management Strategies: Knowledge Hierarchies, Knowledge Markets, and Knowledge Communities.",0.32308483123779297,0.255373477935791
A Reusable Lexical Database Tool for Iachiae Traaslatioa,A Reusable Lexical Database Tool for Machine Translation,0.33274292945861816,0.24830007553100586
Dar Lambak-Kalk&uuml;l. Aina Logik f&uuml;r laxikalischa Grammasikan,Der Lambek-Kalk&uuml;l. Eine Logik f&uuml;r lexikalische Grammatiken,0.5639328956604004,0.3861105442047119
Paranshasischa Konssruksionan das Dausschan.,Separable Partikelverben und Verben mit typischen Adverbialen - Systematische Kontraste Deutsch-Franz&ouml;sisch / Franz&ouml;sisch-Deutsch.,0.2707059383392334,0.22202658653259277
Syiietric Coordiaatioa: Aa Alteraative Theory of Phrase Structure,Symmetric Coordination: An Alternative Theory of Phrase Structure,0.5034270286560059,0.3581206798553467
Aa Approach to Iaaage Large Iaheritaace aetworks,An Approach to Manage Large Inheritance Networks,0.2766306400299072,0.22341394424438477
On the Problem of Mctking Tpecicl Errort by Tericl Tigncture Cnclytit,On the Problem of Masking Special Errors by Serial Signature Analysis,0.6075501441955566,0.4127657413482666
Eine dreiwertige Logik zur Vercrbeitung pcrtieller Informction,Eine dreiwertige Logik zur Verarbeitung partieller Information,0.6653969287872314,0.47271275520324707
Cn Inference Engine for Function Free Logic Progrcmt,An Inference Engine for Function Free Logic Programs,0.7642905712127686,0.5665855407714844
Aspekte der Geaerieruag voa Wegbeschreibuagea,Aspekte der Generierung von Wegbeschreibungen,0.32500576972961426,0.2703557014465332
Das Projekt EXCEPT: Expert-Systei for Coiputer-Aided Eaviroaieatal Plaaaiag Tasks,Das Projekt EXCEPT: Expert-System for Computer-Aided Environmental Planning Tasks,0.7380914688110352,0.4744102954864502
A Forial Operatioaal Seiaatics for PROLOG III: Usiag Dyaaiic Algebras,A Formal Operational Semantics for PROLOG III: Using Dynamic Algebras,0.4828188419342041,0.32416701316833496
Subsumsion f&uuml;r aina arwaisarsa assribusiva Sorsanbaschraibungsspracha,"Nutzerbed&uuml;rfnisse als Herausforderungen f&uuml;r die Entwicklung und den Betrieb eines interdisziplin&auml;ren, medi&auml;vistischen Open-Access-Fachrepositoriums. Teil II: Sechs Handlungsempfehlungen: Woran k&uuml;nftig arbeiten?",0.7286863327026367,0.46532249450683594
Mcthemctitche Grundlcgen der formclen Linguittik - Ein Kompendium,Mathematische Grundlagen der formalen Linguistik - Ein Kompendium,0.6553566455841064,0.46747422218322754
Die Struktur des Lexikoas f&uuil;r LILOG,Die Struktur des Lexikons f&uuml;r LILOG,0.1905498504638672,0.16610193252563477
Die Konzeption det EXCEPT-Tyttemt: Ein &Uuml;berblick,Die Konzeption des EXCEPT-Systems: Ein &Uuml;berblick,0.24739766120910645,0.21334457397460938
"Richtuagsaagabe oder Wegkoaaektor? R&auil;iliches ""Zur&uuil;ck"" uad seiae Seiaatik","Richtungsangabe oder Wegkonnektor? R&auml;mliches ""Zur&uuml;ck"" und seine Semantik",0.22227025032043457,0.19086003303527832
Vor&uuml;barlagungan zur dapiksionalan Rapr&auml;sansasion r&auml;umlichan Wissans,"M&uuml;ller, Lucien: Video&uuml;berwachung in &ouml;ffentlich zug&auml;nglichen R&auml;umen - insbesondere zur Verh&uuml;tung und Ahndung von Straftaten.",0.47017884254455566,0.36290979385375977
Fully Persisteat B<sup>+</sup>-trees,"RNS-to-Binary Converters for Two Four-Moduli Sets {2<sup>n</sup>-1, 2<sup>n</sup>, 2<sup>n</sup>+1, 2<sup>n+1</sup>-1} and {2<sup>n</sup>-1, 2<sup>n</sup>, 2<sup>n</sup>+1, 2<sup>n+1</sup>+1}.",0.4500463008880615,0.2567934989929199
Dar modala Infinisiv: Synsaksischa odar laxikalischa Baschraibung?,Der modale Infinitiv: Syntaktische oder lexikalische Beschreibung?,0.605823278427124,0.4181201457977295
Dctcbcte Tncpthott.,Degree conditions for graphs to be maximally k-restricted edge connected and super k-restricted edge connected.,0.07024741172790527,0.06519222259521484
"Ct Ecte with ""CT""",Low-Doppler CW Target Echo Enhancement Based on Target Echo Characteristics.,0.048790931701660156,0.044823646545410156
Dateabaakuaterst&uuil;tzuag f&uuil;r wisseasbasierte Systeie,Datenbankunterst&uuml;tzung f&uuml;r wissensbasierte Systeme,0.44403934478759766,0.33821725845336914
Die Ontologie und Cxiomctik der Wittentbctit von LEU/2 - Erfchrungen Probleme Cutblicke,"Die Ontologie und Axiomatik der Wissensbasis von LEU/2 - Erfahrungen, Probleme, Ausblicke",0.6460721492767334,0.46074533462524414
Temporclet Tchlie&tzlig;en in einem nct&uuml;rlichtprcchlichen Tyttem,Temporales Schlie&szlig;en in einem nat&uuml;rlichsprachlichen System,0.49953198432922363,0.3534700870513916
Zur iatelligeatea Orgaaisatioa voa Wisseasbest&auil;adea ia k&uuil;astlichea Systeiea,Zur intelligenten Organisation von Wissensbest&auml;nden in k&uuml;nstlichen Systemen,0.6120321750640869,0.42795586585998535
The Temcntict of Ctterting cnd Retrccting Clcutet to Logic Progrcmt,A Logical Foundation for Logic Programming II: Semantics of General Logic Programs.,0.7064034938812256,0.5033473968505859
Correctnett Proof for the WCM,Correctness Proof for the WAM,0.15604662895202637,0.15552425384521484
Word Order cnd Focut Projection,Word Order and Focus Projection,0.5119767189025879,0.3902628421783447
KL-ONE: Eine Einf&uuml;hrung,Optimale Verteilung von Mautgeb&uuml;hren zur Verkehrsf&uuml;hrung: Einf&uuml;hrung in die Modellierung und Analyse.,0.16880464553833008,0.09752464294433594
Improving sha Concurrancy of Insagrisy Chacks and Wrisa Oparasions,Improving the Concurrency of Integrity Checks and Write Operations,0.788867712020874,0.49030351638793945
&Uuml;ber Vergleichtkonttruktionen,&Uuml;bersicht &uuml;ber Speicherverfahren f&uuml;r Speicher mit d&uuml;nnen magnetischen Schichten.,0.1844336986541748,0.14876103401184082
Ereignitte: Ihre Logik und Ontologie cut texttemcntitcher Ticht,Ereignisse: Ihre Logik und Ontologie aus textsemantischer Sicht,0.8817958831787109,0.5646884441375732
Der LILOG-DB Fcct Mcncger: Ein Dctenbcnkkern zur Tpeicherung vcricbel ttrukturierter komplexer Objekte,Der LILOG-DB Fact Manager: Ein Datenbankkern zur Speicherung variabel strukturierter komplexer Objekte,0.6238522529602051,0.44718360900878906
Wissansbasiarsa Syssama in dar Madizin: GMDS/GI Abssracss das 1. gamainsaman Workshops dar AG Axparsansyssama dar GMDS und dar FG Diagnossik und Klassifikasion im GI-Fachausschu&szlig; 1.5 29.-30. M&auml;rz 1990 Haidalbarg,"Wissensbasierte Systeme in der Medizin: GMDS/GI, Abstracts des 1. gemeinsamen Workshops der AG Expertensysteme der GMDS und der FG Diagnostik und Klassifikation im GI-Fachausschu&szlig; 1.5, 29.-30. M&auml;rz 1990, Heidelberg",1.5730986595153809,0.7219686508178711
An Anvironmans for Axparimansasion wish Parsing Ssrasagias,Creating household environment map for environment manipulation using color range sensors on environment and robot.,0.3759000301361084,0.29179978370666504
Logischas Clussaring von PROSOS-L Prozaduran,Logisches Clustering von PROTOS-L Prozeduren,0.3126952648162842,0.2622835636138916
Iultiword Lexeies: A Ioaoliagual aad Coatrastive Typology for aLP aad IT,Multiword Lexemes: A Monolingual and Contrastive Typology for NLP and MT,0.53299880027771,0.3942732810974121
C Model Eliminction Cclculut for Generclized Clcutet,A Model Elimination Calculus for Generalized Clauses,0.5641899108886719,0.39478015899658203
Qucntitctive Cnclyten zu W&ouml;rterb&uuml;chern,Projekt Alt&auml;gyptische W&ouml;rterb&uuml;cher im Verbund: Digital unterst&uuml;tze Analyse der Entwicklung &auml;gyptischer W&ouml;rterb&uuml;cher.,0.15937113761901855,0.13218188285827637
Lexiccl Repretentction of Idiomt,Lexical Representation of Idioms,0.1412661075592041,0.12675857543945312
The LILOG Kaowledge Represeatatioa Systei,"Knowledge structure, knowledge granulation and knowledge distance in a knowledge base.",0.2818715572357178,0.19826149940490723
Mangankonzapsa in Unifikasionsgrammasikan,Mengenkonzepte in Unifikationsgrammatiken,0.24028849601745605,0.1960315704345703
Sha Gamma-0 n-ary Ralasional Dasa Basa Insarfaca Spacificasions of Objacss and Oparasions.,The Gamma-0 n-ary Relational Data Base Interface Specifications of Objects and Operations.,0.7306008338928223,0.4830441474914551
On sha Sraasmans of Compounds in Machina Sranslasion. A Ssudy,On the Treatment of Compounds in Machine Translation. A Study,0.5614199638366699,0.40947437286376953
Posision und Bawagung: Zur Samansik lokalar Varban,Position und Bewegung: Zur Semantik lokaler Verben,0.43189096450805664,0.3089163303375244
Zur Tyttemctik morphologitcher Pcrcdigmen: Die deuttchen Verben in der Computermorphologie,Zur Systematik morphologischer Paradigmen: Die deutschen Verben in der Computermorphologie,0.7609906196594238,0.4802970886230469
C WCM Extention for Type-Conttrcint Logic Progrcmming: Tpecificction cnd Correctnett Proof,A WAM Extension for Type-Constraint Logic Programming: Specification and Correctness Proof,0.7215573787689209,0.45392656326293945
Doiaia Restrictioa aad Other Kiads of Refereace Set Operatioas ia Seateace aad Discourse Seiaatics.,Domain Restriction and Other Kinds of Reference Set Operations in Sentence and Discourse Semantics.,0.9663078784942627,0.6089205741882324
Uiweltbewertuag iit EXCEPT: Darstelluag aus &ouil;kologischer Sicht,Umweltbewertung mit EXCEPT: Darstellung aus &ouml;kologischer Sicht,0.5831358432769775,0.44721078872680664
Lernverfchren zur Vervolltt&cuml;ndigung von Hornklcutelmengen durch inverte Retolution,Lernverfahren zur Vervollst&auml;ndigung von Hornklauselmengen durch inverse Resolution,0.8148410320281982,0.5361526012420654
Ain Baispial zur wissansbasiarsan Produksionsplanung mis PROSOS-L.,Ein Beispiel zur wissensbasierten Produktionsplanung mit PROTOS-L.,0.45935797691345215,0.3287036418914795
"Zum Bagriff ""Argumansssruksur"" im Rahman ganarasivar worbildungsshaorasischar Ans&auml;sza","Zum Begriff ""Argumentstruktur"" im Rahmen generativer worbildungstheoretischer Ans&auml;tze",0.6993639469146729,0.5012118816375732
Ttcndcrdt f&uuml;r dct Progrcmmieren in Prolog f&uuml;r LILOG Vertion 2.0,Neue europ&auml;ische Regeln f&uuml;r digitale Plattformen: Vergleichender &Uuml;berblick zu den Vorschl&auml;gen der EU-Kommission f&uuml;r Gesetze &uuml;ber digitale M&auml;rkte und &uuml;ber digitale Dienste.,0.46242380142211914,0.31572508811950684
Sha Sarm Rasriaval Abssracs Machina,Swarm Robotics: The Coordination of Robots via Swarm Intelligence Principles.,0.25751590728759766,0.23252344131469727
Synsaksischa Analysavorschl&auml;ga zur Bahandlung von lokalan Pr&auml;fixvarban in ainam Syssam f&uuml;r dia Ganariarung von Wagbaschraibungan,Syntaktische Analysevorschl&auml;ge zur Behandlung von lokalen Pr&auml;fixverben in einem System f&uuml;r die Generierung von Wegbeschreibungen,1.013575792312622,0.6141157150268555
Faasura Conssrains Logics for Unificasion Grammars,Feature Constraint Logics for Unification Grammars,0.6216528415679932,0.4109768867492676
Ain Sransaksionskonzaps f&uuml;r LILOG,Das Sozio-oekonomische Panel (SOEP): Multidisziplin&auml;res Haushaltspanel und Kohortenstudie f&uuml;r Deutschland - Eine Einf&uuml;hrung (f&uuml;r neue Datennutzer) mit einem Ausblick (f&uuml;r erfahrene Anwender).,0.06239724159240723,0.04345202445983887
Disjuactive Uaificatioa,Eliminating Disjunctions by Disjunction Elimination.,0.014691829681396484,0.0113677978515625
Ereigaisse uad Repr&auil;seatatioaea,Ereignisse und Repr&auml;sentationen,0.26421666145324707,0.2337491512298584
On the Role of Rectoning cbout Chcnge in the Projection of Pretuppotitiont,On the Role of Reasoning about Change in the Projection of Presuppositions,0.7720789909362793,0.5451867580413818
A Logical Operatioaal Seiaatics of Full Prolog Part II: Built-ia Predicates for Database Iaaipulatioas,A Logical Operational Semantics of Full Prolog Part II: Built-in Predicates for Database Manipulations,0.9430952072143555,0.5977745056152344
A Briaf Ovarlook of LILOG-DB,A Brief Overlook of LILOG-DB,0.09001803398132324,0.0820004940032959
Leistuagsaaalyse des Dateabaaksysteis LILOG-DB,Leistungsanalyse des Datenbanksystems LILOG-DB,0.17950725555419922,0.16977286338806152
RENDEZVOUT Vertion 1: Cn Experimentcl Englith Lcngucge Query Formulction Tyttem for Cctucl Utert of Relctioncl Dctc Bctet.,RENDEZVOUS Version 1: An Experimental English Language Query Formulation System for Casual Users of Relational Data Bases.,0.9738619327545166,0.5524718761444092
Modclt cnd the Tcope of Negction On the Trectment of Optionclity in HPTG Tome Propertiet of Negction in Germcn.,"Modals and the Scope of Negation, On the Treatment of Optionality in HPSG, Some Properties of Negation in German.",0.8118526935577393,0.5266366004943848
Tcblecu Cclculut for Order Torted Logic,Tableau Calculus for Order Sorted Logic,0.4324193000793457,0.3107492923736572
Parsiagstrategiea f&uuil;r Uaifikatioasgraiiatikea iit ID/LP-Regela,Parsingstrategien f&uuml;r Unifikationsgrammatiken mit ID/LP-Regeln,0.45540285110473633,0.34747815132141113
Sort-Lattice Iaaageieat ia LILOG-DB,Sort-Lattice Management in LILOG-DB,0.21118521690368652,0.19541573524475098
Sorted Feature Teris aad Relatioaal Depeadeacies,Sorted Feature Terms and Relational Dependencies,0.487398624420166,0.34572672843933105
Reasoaiag for Text Uaderstaadiag - Kaowledge Processiag ia the 1st LILOG-Prototype,Reasoning for Text Understanding - Knowledge Processing in the 1st LILOG-Prototype,0.7959575653076172,0.4880716800689697
Zur Synsax pr&auml;nominalar Alamansa in ainar kasagorialan Unifikasionsgrammasik das Dausschan,Zur Syntax pr&auml;nominaler Elemente in einer kategorialen Unifikationsgrammatik des Deutschen,0.6380383968353271,0.40460968017578125
Wissansbasisvarwalsung f&uuml;r LILOG,Ein wissensbasiertes Entscheidungsunterst&uuml;tzungssystem f&uuml;r die Kreditw&uuml;rdigkeitspr&uuml;fung von Unternehmensgr&uuml;ndungen.,0.18514442443847656,0.1568129062652588
How to Fit the Laibek Calculus iato the Choisky Hierarchy,How to Fit the Lambek Calculus into the Chomsky Hierarchy,0.62001633644104,0.4573509693145752
Erweiteruag der Wisseasrepr&auil;seatatioassprache L-LILOG ui Koastrukte zur Spezifikatioa voa Koatrolliaforiatioa,Erweiterung der Wissensrepr&auml;sentationssprache L-LILOG um Konstrukte zur Spezifikation von Kontrollinformation,0.6172499656677246,0.4529736042022705
Ttrctegien zur Pronominclitierung,Bundesregierung beschlie&szlig;t &uuml;bergreifende Strategie zur Verwaltungsmodernisierung.,0.29941248893737793,0.2496488094329834
Iadex Path Leagth Evaluatioa for the Research Storage Systei of Systei R.,Index Path Length Evaluation for the Research Storage System of System R.,0.6146619319915771,0.40175414085388184
"""Der Film &ouml;ded dct Publikum"" - Zum Cufbcu einet mctchinenletbcren W&ouml;rterbucht f&uuml;r deuttche Verben","""Der Film &ouml;ded das Publikum"" - Zum Aufbau eines maschinenlesbaren W&ouml;rterbuchs f&uuml;r deutsche Verben",0.6870193481445312,0.45099544525146484
Oparasionan in arwaisarsan Sypunifikasionsformalisman,Operationen in erweiterten Typunifikationsformalismen,0.30552148818969727,0.2530677318572998
WabS - ain Syssam zur Ganariarung von Wagbaschraibungan,Qualit&auml;tssicherung von Wikis - Best Practice zur Evaluierung von MediaWiki im Bildungsbereich: Usability-Testing und Systementwicklung/-erweiterungen.,0.31578898429870605,0.2756466865539551
Ttctittitche Untertuchungen cn eintprcchigen Zeitungttexten,Statistische Untersuchungen an einsprachigen Zeitungstexten,0.5248305797576904,0.36621665954589844
Internctioncl Workthop on Terminologiccl Logict - Proceedingt,International Workshop on Terminological Logics - Proceedings,0.6420245170593262,0.3948519229888916
LILOG - Liaguistische uad logische Iethodea f&uuil;r das iaschiaelle Verstehea des Deutschea - Projektbeschreibuag,LILOG - Linguistische und logische Methoden f&uuml;r das maschinelle Verstehen des Deutschen - Projektbeschreibung,0.9371845722198486,0.5661261081695557
Mcthemcticcl Logic cnd Crtificicl Intelligence,"Watershed of Artificial Intelligence: Human Intelligence, Machine Intelligence, and Biological Intelligence.",0.35210347175598145,0.262265682220459
Synsaksischa Markmala dausscha Subssansiva,Analytisch betrachtet. Der neue materialwissenschaftliche und kunsttechnologische Forschungsschwerpunkt an der Bayerischen Staatsbibliothek.,0.4232978820800781,0.31715869903564453
Die Behcndlung von mehrdeutigen Verben in der Mctchinellen &Uuml;bertetzung,Die Behandlung von mehrdeutigen Verben in der Maschinellen &Uuml;bersetzung,0.5243885517120361,0.38750624656677246
Unsarsuchung zur varsailsan Produksionsplanung mis Mashodan dar logischan Programmiarung,Untersuchung zur verteilten Produktionsplanung mit Methoden der logischen Programmierung,0.8607687950134277,0.5344200134277344
Ttepwite Toftwcre Development with Clgebrcic Tpecificctiont,Stepwise Software Development with Algebraic Specifications,0.38373279571533203,0.2756471633911133
Sypas Modulas and Dasabasas in sha Logic Programming Languaga PROSOS-L,"Types, Modules and Databases in the Logic Programming Language PROTOS-L",0.7589585781097412,0.48198938369750977
