Randomized_String,Original_String,Hash_Time_Per_Query,Leven_Time_Per_Query
Manganoriansiarsa Auswarsung von Anfragan in dar Logikprogrammiarspracha PROLOG,Mengenorientierte Auswertung von Anfragen in der Logikprogrammiersprache PROLOG,1.896531105041504,1.0748238563537598
Defiaite Resolutioa over Coastraiat Laaguages,Definite Resolution over Constraint Languages,1.5821142196655273,0.9753038883209229
Dokuieatatioa der Syatax der LILOG-Graiiatik,&Uuml;ber einige Probleme der Umformung der Syntax von ALGOL 60 in eine Operator-Pr&auml;ferenz-Grammatik und der syntaktischen Analyse von ALGOL 60 mit dieser Grammatik.,1.1325490474700928,0.6800000667572021
Cogaitive Liaguistics: The Processiag of Spatial Coacepts,Cognitive Linguistics: The Processing of Spatial Concepts,2.3635737895965576,1.1782886981964111
LILOG-DB: Database Support for Kaowledge-Based Systeis,LILOG-DB: Database Support for Knowledge-Based Systems,1.9223337173461914,0.809173583984375
Differenticl Cloture Computction for Genercl Horn-Clcute Queriet,Differential Closure Computation for General Horn-Clause Queries,2.024848222732544,1.0743470191955566
SQL/Data Systei for VSE: A Relatioaal Data Systei for Applicatioa Developieat.,SQL/Data System for VSE: A Relational Data System for Application Development.,2.4041378498077393,0.9553186893463135
A Logical Operatioaal Seiaatics of Full Prolog,A Logical Operational Semantics of Full Prolog,1.5725128650665283,0.9942255020141602
Eia Fact Iaaager zur persisteatea Speicheruag variabel strukturierter koiplexer Objekte,Ein Fact Manager zur persistenten Speicherung variabel strukturierter komplexer Objekte,2.7086050510406494,1.3068938255310059
How could a good systei of practical aLP look like?,How could a good system of practical NLP look like?,1.671870231628418,0.8977541923522949
I&ouil;glichkeitea des Eiasatzes eiaes dreiwertigea Theoreibeweisers,M&ouml;glichkeiten des Einsatzes eines dreiwertigen Theorembeweisers,1.4664957523345947,0.7858428955078125
Attribute Iaheritaace Iipleieated oa Top of a Relatioaal Database Systei,Attribute Inheritance Implemented on Top of a Relational Database System,2.67146897315979,1.3169751167297363
LMT - Mcchine Trcntlction Demonttrction,LMT - Machine Translation Demonstration,0.7421338558197021,0.5580348968505859
Implementction Ctpectt of c Ncturcl Lcngucge Underttcnding Tyttem in c Prolog/DB Environment,Implementation Aspects of a Natural Language Understanding System in a Prolog/DB Environment,2.0520730018615723,1.120187520980835
Sort Processiag ia a Deductive Database Systei,Sort Processing in a Deductive Database System,2.58742094039917,1.2441725730895996
EFTC: C Dctcbcte Retrievcl Clgebrc for Fecture Termt,EFTA: A Database Retrieval Algebra for Feature Terms,1.2646050453186035,0.7467634677886963
Knowledge in Operction,"Knowledge structure, knowledge granulation and knowledge distance in a knowledge base.",0.43952298164367676,0.3189084529876709
Aa Overview oa Plaaaiag Applicatioas ia PROTOS-L,An Overview on Planning Applications in PROTOS-L,1.069115400314331,0.6574068069458008
&Uuil;ber Aas&auil;tze zur Darstelluag voa Koazeptea uad Prototypea,&Uuml;ber Ans&auml;tze zur Darstellung von Konzepten und Prototypen,1.1168601512908936,0.7558343410491943
Attributive Coacept Descriptioas with Uaioas aad Coipleieats,Attributive Concept Descriptions with Unions and Complements,2.0430450439453125,1.0436501502990723
Ein prcktitcher Clgorithmut f&uuml;r die E-Unifikction,Stellungnahme der DGRI zum Vorschlag der Europ&auml;ischen Kommission f&uuml;r eine Richtlinie &uuml;ber den europ&auml;ischen Kodex f&uuml;r die elektronische Kommunikation (COM[2016]590 final).,1.3626868724822998,0.8133172988891602
Siiulatioa Sprachlichea Versteheas: Geaerelle Probleie bei der seiaatischea Iaterpretatioa der aat&uuil;rlichea Sprache,Simulation Sprachlichen Verstehens: Generelle Probleme bei der semantischen Interpretation der nat&uuml;rlichen Sprache,3.249786138534546,1.6270573139190674
The Iastitute for Kaowledge Based Systeis ia the IBI Geriaay Scieatific Ceater,The Institute for Knowledge Based Systems in the IBM Germany Scientific Center,2.5097763538360596,1.2444593906402588
Konzapsion und Implamansiarung von Glaichhais f&uuml;r ainan sablaau-basiarsan Shaoram-Bawaisar,Bildunterst&uuml;tzte Diagnose von Ern&auml;hrungsst&ouml;rungen an Topfpflanzen und Gem&uuml;se - CD-ROMs f&uuml;r Beratung und Lehre.,1.9355659484863281,1.0814924240112305
PROSOS-L: Sowards a Knowladga Basa Programming Languaga,PROTOS-L: Towards a Knowledge Base Programming Language,1.5047543048858643,0.7894721031188965
Syataktische Iaforiatioaseiaheitea zu deutschea Adjektivea,Syntaktische Informationseinheiten zu deutschen Adjektiven,1.1460962295532227,0.817133903503418
On the Interpretction of Equclity Tortt cnd Logic Progrcmming,"On the Interpretation of Equality, Sorts, and Logic Programming",1.6966960430145264,0.9913547039031982
DInG - ein Dom&cuml;nen-orientierter Inkrementeller und Integrierter Generctor f&uuml;r koh&cuml;rente Texte,DInG - ein Dom&auml;nen-orientierter Inkrementeller und Integrierter Generator f&uuml;r koh&auml;rente Texte,2.952925443649292,1.2124385833740234
Prozedurale Seiaatik. Repr&auil;seatatioa der Sprechergegeawart.,Prozedurale Semantik. Repr&auml;sentation der Sprechergegenwart.,1.959181308746338,1.1857507228851318
Elsa&szlig;-Waaderuag f&uuil;r Liaguistea: Exeiplarische Aaalyse uad Repr&auil;seatatioa eiaes Satzes aus eiaer Reisebeschreibuag,Elsa&szlig;-Wanderung f&uuml;r Linguisten: Exemplarische Analyse und Repr&auml;sentation eines Satzes aus einer Reisebeschreibung,2.604938507080078,1.310448169708252
"""Dicsionary Dialog"" - Answurf das Funksionsumfangs f&uuml;r aina Banuszarschnissssalla ainas insagriarsan maschinallan/maschinanunsarss&uuml;szsan &Uuml;barsaszungssyssams und prososypischa Arssallung dar Bildschirmfolga f&uuml;r dia Funksion ""Samansischa Ralasion""","""Dictionary Dialog"" - Entwurf des Funktionsumfangs f&uuml;r eine Benutzerschnittstelle eines integrierten maschinellen/maschinenunterst&uuml;tzten &Uuml;bersetzungssystems und prototypische Erstellung der Bildschirmfolge f&uuml;r die Funktion ""Semantische Relation""",5.60063910484314,2.049570322036743
Zur Bahandlung komplaxar Objaksa in LILOG,Zur Behandlung komplexer Objekte in LILOG,0.5650508403778076,0.4366586208343506
Compusasional aspacss of shraa-valuad logic,"The p-valued-input, q-valued-output threshold logic and its application to the synthesis of p-valued logical networks.",1.3233230113983154,0.7895169258117676
Seiaatics of Logic Prograis with Equatioaal Abstract Data Type Specificatioas,Semantics of Logic Programs with Equational Abstract Data Type Specifications,2.806727409362793,1.281414270401001
Procassing Spasial Knowladga in LILOG,Processing Spatial Knowledge in LILOG,0.8669548034667969,0.6039447784423828
A Reusable Lexical Database Tool for Iachiae Traaslatioa,A Reusable Lexical Database Tool for Machine Translation,1.8709895610809326,1.0383083820343018
Dar Lambak-Kalk&uuml;l. Aina Logik f&uuml;r laxikalischa Grammasikan,Der Lambek-Kalk&uuml;l. Eine Logik f&uuml;r lexikalische Grammatiken,0.853041410446167,0.5790798664093018
Paranshasischa Konssruksionan das Dausschan.,Separable Partikelverben und Verben mit typischen Adverbialen - Systematische Kontraste Deutsch-Franz&ouml;sisch / Franz&ouml;sisch-Deutsch.,1.2409212589263916,0.806511402130127
Syiietric Coordiaatioa: Aa Alteraative Theory of Phrase Structure,Symmetric Coordination: An Alternative Theory of Phrase Structure,2.3141558170318604,1.1467607021331787
Aa Approach to Iaaage Large Iaheritaace aetworks,An Approach to Manage Large Inheritance Networks,2.201692581176758,1.0431780815124512
On the Problem of Mctking Tpecicl Errort by Tericl Tigncture Cnclytit,On the Problem of Masking Special Errors by Serial Signature Analysis,1.9852266311645508,1.0567255020141602
Eine dreiwertige Logik zur Vercrbeitung pcrtieller Informction,Eine dreiwertige Logik zur Verarbeitung partieller Information,1.452195405960083,0.9219832420349121
Cn Inference Engine for Function Free Logic Progrcmt,An Inference Engine for Function Free Logic Programs,1.8868122100830078,0.9840402603149414
Aspekte der Geaerieruag voa Wegbeschreibuagea,Aspekte der Generierung von Wegbeschreibungen,1.0584566593170166,0.7415299415588379
Das Projekt EXCEPT: Expert-Systei for Coiputer-Aided Eaviroaieatal Plaaaiag Tasks,Das Projekt EXCEPT: Expert-System for Computer-Aided Environmental Planning Tasks,1.7379355430603027,0.9293057918548584
A Forial Operatioaal Seiaatics for PROLOG III: Usiag Dyaaiic Algebras,A Formal Operational Semantics for PROLOG III: Using Dynamic Algebras,1.5641417503356934,0.97963547706604
Subsumsion f&uuml;r aina arwaisarsa assribusiva Sorsanbaschraibungsspracha,"Nutzerbed&uuml;rfnisse als Herausforderungen f&uuml;r die Entwicklung und den Betrieb eines interdisziplin&auml;ren, medi&auml;vistischen Open-Access-Fachrepositoriums. Teil II: Sechs Handlungsempfehlungen: Woran k&uuml;nftig arbeiten?",1.441086769104004,0.8890016078948975
Mcthemctitche Grundlcgen der formclen Linguittik - Ein Kompendium,Mathematische Grundlagen der formalen Linguistik - Ein Kompendium,1.4276010990142822,0.8969416618347168
Die Struktur des Lexikoas f&uuil;r LILOG,Die Struktur des Lexikons f&uuml;r LILOG,0.9922592639923096,0.6924660205841064
Die Konzeption det EXCEPT-Tyttemt: Ein &Uuml;berblick,Die Konzeption des EXCEPT-Systems: Ein &Uuml;berblick,0.64239501953125,0.5246658325195312
"Richtuagsaagabe oder Wegkoaaektor? R&auil;iliches ""Zur&uuil;ck"" uad seiae Seiaatik","Richtungsangabe oder Wegkonnektor? R&auml;mliches ""Zur&uuml;ck"" und seine Semantik",1.3306903839111328,0.9832897186279297
Vor&uuml;barlagungan zur dapiksionalan Rapr&auml;sansasion r&auml;umlichan Wissans,"M&uuml;ller, Lucien: Video&uuml;berwachung in &ouml;ffentlich zug&auml;nglichen R&auml;umen - insbesondere zur Verh&uuml;tung und Ahndung von Straftaten.",1.4367055892944336,0.7643585205078125
Fully Persisteat B<sup>+</sup>-trees,"RNS-to-Binary Converters for Two Four-Moduli Sets {2<sup>n</sup>-1, 2<sup>n</sup>, 2<sup>n</sup>+1, 2<sup>n+1</sup>-1} and {2<sup>n</sup>-1, 2<sup>n</sup>, 2<sup>n</sup>+1, 2<sup>n+1</sup>+1}.",0.9936316013336182,0.6358404159545898
Dar modala Infinisiv: Synsaksischa odar laxikalischa Baschraibung?,Der modale Infinitiv: Syntaktische oder lexikalische Beschreibung?,1.5678694248199463,0.901665210723877
Dctcbcte Tncpthott.,The Unexpected Unexpected and the Expected Unexpected: How People's Conception of the Unexpected is Not That Unexpected.,0.2050473690032959,0.20557546615600586
"Ct Ecte with ""CT""",The BioVisualSpeech Serious Game with Voice Exercises for People with Parkinson's Disease with Hypokinetic Dysarthria.,0.6419405937194824,0.37102699279785156
Dateabaakuaterst&uuil;tzuag f&uuil;r wisseasbasierte Systeie,Datenbankunterst&uuml;tzung f&uuml;r wissensbasierte Systeme,1.505342960357666,0.9305198192596436
Die Ontologie und Cxiomctik der Wittentbctit von LEU/2 - Erfchrungen Probleme Cutblicke,"Die Ontologie und Axiomatik der Wissensbasis von LEU/2 - Erfahrungen, Probleme, Ausblicke",2.0436959266662598,1.1225879192352295
Temporclet Tchlie&tzlig;en in einem nct&uuml;rlichtprcchlichen Tyttem,Temporales Schlie&szlig;en in einem nat&uuml;rlichsprachlichen System,1.247666835784912,0.739978551864624
Zur iatelligeatea Orgaaisatioa voa Wisseasbest&auil;adea ia k&uuil;astlichea Systeiea,Zur intelligenten Organisation von Wissensbest&auml;nden in k&uuml;nstlichen Systemen,1.5537786483764648,0.8511545658111572
The Temcntict of Ctterting cnd Retrccting Clcutet to Logic Progrcmt,The Semantics of Asserting and Retracting Clauses to Logic Programs,1.9431192874908447,1.1087117195129395
Correctnett Proof for the WCM,Finding the Correctness Proof of a Concurrent Program.,0.47786808013916016,0.3799304962158203
Word Order cnd Focut Projection,Word Order and Focus Projection,0.8114874362945557,0.5617973804473877
KL-ONE: Eine Einf&uuml;hrung,Optimale Verteilung von Mautgeb&uuml;hren zur Verkehrsf&uuml;hrung: Einf&uuml;hrung in die Modellierung und Analyse.,0.2885277271270752,0.24695396423339844
Improving sha Concurrancy of Insagrisy Chacks and Wrisa Oparasions,Improving the Concurrency of Integrity Checks and Write Operations,1.876415729522705,1.092008113861084
&Uuml;ber Vergleichtkonttruktionen,Eine &Uuml;bersicht und Vergleich zur NIS-Richtlinie innerhalb der EU mit dem Fokus auf die Betreiber von Kritischen Infrastrukturen.,0.49875450134277344,0.43824338912963867
Ereignitte: Ihre Logik und Ontologie cut texttemcntitcher Ticht,Ereignisse: Ihre Logik und Ontologie aus textsemantischer Sicht,1.6711711883544922,0.9990205764770508
Der LILOG-DB Fcct Mcncger: Ein Dctenbcnkkern zur Tpeicherung vcricbel ttrukturierter komplexer Objekte,Der LILOG-DB Fact Manager: Ein Datenbankkern zur Speicherung variabel strukturierter komplexer Objekte,1.820387601852417,0.9919016361236572
Wissansbasiarsa Syssama in dar Madizin: GMDS/GI Abssracss das 1. gamainsaman Workshops dar AG Axparsansyssama dar GMDS und dar FG Diagnossik und Klassifikasion im GI-Fachausschu&szlig; 1.5 29.-30. M&auml;rz 1990 Haidalbarg,"Wissensbasierte Systeme in der Medizin: GMDS/GI, Abstracts des 1. gemeinsamen Workshops der AG Expertensysteme der GMDS und der FG Diagnostik und Klassifikation im GI-Fachausschu&szlig; 1.5, 29.-30. M&auml;rz 1990, Heidelberg",3.585935115814209,1.4850232601165771
An Anvironmans for Axparimansasion wish Parsing Ssrasagias,Creating household environment map for environment manipulation using color range sensors on environment and robot.,1.7350866794586182,1.026118516921997
Logischas Clussaring von PROSOS-L Prozaduran,Logisches Clustering von PROTOS-L Prozeduren,1.036060094833374,0.6639416217803955
Iultiword Lexeies: A Ioaoliagual aad Coatrastive Typology for aLP aad IT,Multiword Lexemes: A Monolingual and Contrastive Typology for NLP and MT,2.009411334991455,1.1166691780090332
C Model Eliminction Cclculut for Generclized Clcutet,A Model Elimination Calculus for Generalized Clauses,1.5334298610687256,0.8083536624908447
Qucntitctive Cnclyten zu W&ouml;rterb&uuml;chern,Projekt Alt&auml;gyptische W&ouml;rterb&uuml;cher im Verbund: Digital unterst&uuml;tze Analyse der Entwicklung &auml;gyptischer W&ouml;rterb&uuml;cher.,0.9474470615386963,0.6306531429290771
Lexiccl Repretentction of Idiomt,Lexical Representation of Idioms,0.6622452735900879,0.5450756549835205
The LILOG Kaowledge Represeatatioa Systei,Knowledge Engineering Suite: A Tool to Create Ontologies for Automatic Knowledge Representation in Knowledge-Based Systems.,1.4161269664764404,0.8419840335845947
Mangankonzapsa in Unifikasionsgrammasikan,Mengenkonzepte in Unifikationsgrammatiken,0.7608664035797119,0.5924148559570312
Sha Gamma-0 n-ary Ralasional Dasa Basa Insarfaca Spacificasions of Objacss and Oparasions.,The Gamma-0 n-ary Relational Data Base Interface Specifications of Objects and Operations.,2.592148542404175,1.2246108055114746
On sha Sraasmans of Compounds in Machina Sranslasion. A Ssudy,On the Treatment of Compounds in Machine Translation. A Study,1.9757881164550781,1.103924036026001
Posision und Bawagung: Zur Samansik lokalar Varban,Position und Bewegung: Zur Semantik lokaler Verben,1.1514413356781006,0.7291264533996582
Zur Tyttemctik morphologitcher Pcrcdigmen: Die deuttchen Verben in der Computermorphologie,Zur Systematik morphologischer Paradigmen: Die deutschen Verben in der Computermorphologie,2.3200066089630127,1.079312801361084
C WCM Extention for Type-Conttrcint Logic Progrcmming: Tpecificction cnd Correctnett Proof,A WAM Extension for Type-Constraint Logic Programming: Specification and Correctness Proof,2.035745859146118,1.1377630233764648
Doiaia Restrictioa aad Other Kiads of Refereace Set Operatioas ia Seateace aad Discourse Seiaatics.,Domain Restriction and Other Kinds of Reference Set Operations in Sentence and Discourse Semantics.,3.460805654525757,1.769636631011963
Uiweltbewertuag iit EXCEPT: Darstelluag aus &ouil;kologischer Sicht,Umweltbewertung mit EXCEPT: Darstellung aus &ouml;kologischer Sicht,1.3636698722839355,0.8939580917358398
Lernverfchren zur Vervolltt&cuml;ndigung von Hornklcutelmengen durch inverte Retolution,Lernverfahren zur Vervollst&auml;ndigung von Hornklauselmengen durch inverse Resolution,1.8346779346466064,0.9993734359741211
Ain Baispial zur wissansbasiarsan Produksionsplanung mis PROSOS-L.,Ein Beispiel zur wissensbasierten Produktionsplanung mit PROTOS-L.,1.4350075721740723,0.974238395690918
"Zum Bagriff ""Argumansssruksur"" im Rahman ganarasivar worbildungsshaorasischar Ans&auml;sza","Zum Begriff ""Argumentstruktur"" im Rahmen generativer worbildungstheoretischer Ans&auml;tze",1.7202999591827393,1.0052924156188965
Ttcndcrdt f&uuml;r dct Progrcmmieren in Prolog f&uuml;r LILOG Vertion 2.0,"Standards f&uuml;r das Programmieren in Prolog f&uuml;r LILOG, Version 2.0",1.4630460739135742,0.7348730564117432
Sha Sarm Rasriaval Abssracs Machina,The Machine Learning Machine: A Tangible User Interface for Teaching Machine Learning.,0.7998974323272705,0.5703837871551514
Synsaksischa Analysavorschl&auml;ga zur Bahandlung von lokalan Pr&auml;fixvarban in ainam Syssam f&uuml;r dia Ganariarung von Wagbaschraibungan,Syntaktische Analysevorschl&auml;ge zur Behandlung von lokalen Pr&auml;fixverben in einem System f&uuml;r die Generierung von Wegbeschreibungen,2.654841184616089,1.2072110176086426
Faasura Conssrains Logics for Unificasion Grammars,Feature Constraint Logics for Unification Grammars,1.581725835800171,0.9334194660186768
Ain Sransaksionskonzaps f&uuml;r LILOG,Ein Schl&uuml;sselkonzept f&uuml;r das ER-Modell - praktische Konsequenzen f&uuml;r Modellierung und Toolunterst&uuml;tzung.,0.6110928058624268,0.5164337158203125
Disjuactive Uaificatioa,A Generalized Disjunctive Paraconsistent Data Model for Negative and Disjunctive Information,0.8959510326385498,0.5909857749938965
Ereigaisse uad Repr&auil;seatatioaea,Ereignisse und Repr&auml;sentationen,0.7075400352478027,0.5670368671417236
On the Role of Rectoning cbout Chcnge in the Projection of Pretuppotitiont,On the Role of Reasoning about Change in the Projection of Presuppositions,2.1610841751098633,1.168069839477539
A Logical Operatioaal Seiaatics of Full Prolog Part II: Built-ia Predicates for Database Iaaipulatioas,A Logical Operational Semantics of Full Prolog Part II: Built-in Predicates for Database Manipulations,3.6539769172668457,1.7933361530303955
A Briaf Ovarlook of LILOG-DB,A Brief Overlook of LILOG-DB,0.14061975479125977,0.12378406524658203
Leistuagsaaalyse des Dateabaaksysteis LILOG-DB,Leistungsanalyse des Datenbanksystems LILOG-DB,1.329369306564331,0.8424561023712158
RENDEZVOUT Vertion 1: Cn Experimentcl Englith Lcngucge Query Formulction Tyttem for Cctucl Utert of Relctioncl Dctc Bctet.,RENDEZVOUS Version 1: An Experimental English Language Query Formulation System for Casual Users of Relational Data Bases.,2.339837074279785,1.2316596508026123
Modclt cnd the Tcope of Negction On the Trectment of Optionclity in HPTG Tome Propertiet of Negction in Germcn.,"Modals and the Scope of Negation, On the Treatment of Optionality in HPSG, Some Properties of Negation in German.",2.34614896774292,1.1673929691314697
Tcblecu Cclculut for Order Torted Logic,Tableau Calculus for Order Sorted Logic,1.0250272750854492,0.7039086818695068
Parsiagstrategiea f&uuil;r Uaifikatioasgraiiatikea iit ID/LP-Regela,Parsingstrategien f&uuml;r Unifikationsgrammatiken mit ID/LP-Regeln,1.1642060279846191,0.7439632415771484
Sort-Lattice Iaaageieat ia LILOG-DB,Sort-Lattice Management in LILOG-DB,0.821357011795044,0.6189301013946533
Sorted Feature Teris aad Relatioaal Depeadeacies,Sorted Feature Terms and Relational Dependencies,1.738905668258667,1.0223565101623535
Reasoaiag for Text Uaderstaadiag - Kaowledge Processiag ia the 1st LILOG-Prototype,Reasoning for Text Understanding - Knowledge Processing in the 1st LILOG-Prototype,1.869577407836914,1.0165479183197021
Zur Synsax pr&auml;nominalar Alamansa in ainar kasagorialan Unifikasionsgrammasik das Dausschan,Zur Syntax pr&auml;nominaler Elemente in einer kategorialen Unifikationsgrammatik des Deutschen,3.292903184890747,1.4279820919036865
Wissansbasisvarwalsung f&uuml;r LILOG,Ein wissensbasiertes Entscheidungsunterst&uuml;tzungssystem f&uuml;r die Kreditw&uuml;rdigkeitspr&uuml;fung von Unternehmensgr&uuml;ndungen.,0.420788049697876,0.37482690811157227
How to Fit the Laibek Calculus iato the Choisky Hierarchy,How to Fit the Lambek Calculus into the Chomsky Hierarchy,1.3205196857452393,0.7756426334381104
Erweiteruag der Wisseasrepr&auil;seatatioassprache L-LILOG ui Koastrukte zur Spezifikatioa voa Koatrolliaforiatioa,Erweiterung der Wissensrepr&auml;sentationssprache L-LILOG um Konstrukte zur Spezifikation von Kontrollinformation,2.145441770553589,1.208320140838623
Ttrctegien zur Pronominclitierung,Strategien zur Echtzeitoptimierung transient betriebener Prozesse (Strategies for Real-Time Optimization of Transient Processes).,1.042388916015625,0.6900954246520996
Iadex Path Leagth Evaluatioa for the Research Storage Systei of Systei R.,Index Path Length Evaluation for the Research Storage System of System R.,2.5638515949249268,1.12457275390625
"""Der Film &ouml;ded dct Publikum"" - Zum Cufbcu einet mctchinenletbcren W&ouml;rterbucht f&uuml;r deuttche Verben","""Der Film &ouml;ded das Publikum"" - Zum Aufbau eines maschinenlesbaren W&ouml;rterbuchs f&uuml;r deutsche Verben",1.5652689933776855,0.9165477752685547
Oparasionan in arwaisarsan Sypunifikasionsformalisman,Formale Verifikation f&uuml;r Nicht-Formalisten (Formal Verification for Non-Formalists).,1.7337069511413574,1.0383667945861816
WabS - ain Syssam zur Ganariarung von Wagbaschraibungan,Qualit&auml;tssicherung von Wikis - Best Practice zur Evaluierung von MediaWiki im Bildungsbereich: Usability-Testing und Systementwicklung/-erweiterungen.,1.0105018615722656,0.6353175640106201
Ttctittitche Untertuchungen cn eintprcchigen Zeitungttexten,Strukturelle Unterschiede zwischen positiven und negativen Eink&uuml;nften - eine Untersuchung der einkommensteuerlichen Verlusteinkunftsarten <i>Gewerbebetrieb</i> sowie <i>Vermietung und Verpachtung</i> auf Basis des Taxpayer-Panels.,1.2771635055541992,0.694648027420044
Internctioncl Workthop on Terminologiccl Logict - Proceedingt,International Workshop on Terminological Logics - Proceedings,1.7547214031219482,0.9957470893859863
LILOG - Liaguistische uad logische Iethodea f&uuil;r das iaschiaelle Verstehea des Deutschea - Projektbeschreibuag,LILOG - Linguistische und logische Methoden f&uuml;r das maschinelle Verstehen des Deutschen - Projektbeschreibung,2.635526657104492,1.3138444423675537
Mcthemcticcl Logic cnd Crtificicl Intelligence,"Watershed of Artificial Intelligence: Human Intelligence, Machine Intelligence, and Biological Intelligence.",1.5541918277740479,0.9224565029144287
Synsaksischa Markmala dausscha Subssansiva,Analytisch betrachtet. Der neue materialwissenschaftliche und kunsttechnologische Forschungsschwerpunkt an der Bayerischen Staatsbibliothek.,0.8180100917816162,0.5750010013580322
Die Behcndlung von mehrdeutigen Verben in der Mctchinellen &Uuml;bertetzung,Die Behandlung von mehrdeutigen Verben in der Maschinellen &Uuml;bersetzung,1.6812822818756104,0.9335319995880127
Unsarsuchung zur varsailsan Produksionsplanung mis Mashodan dar logischan Programmiarung,Untersuchung zur verteilten Produktionsplanung mit Methoden der logischen Programmierung,2.247385025024414,1.0985262393951416
Ttepwite Toftwcre Development with Clgebrcic Tpecificctiont,Stepwise Software Development with Algebraic Specifications,1.7319250106811523,0.9035825729370117
Sypas Modulas and Dasabasas in sha Logic Programming Languaga PROSOS-L,"Types, Modules and Databases in the Logic Programming Language PROTOS-L",1.735877513885498,0.9636280536651611
